filename,partition,semantic_label,numeric_label
02562.jpg,train,Horror,3
02563.jpg,train,Documentary,2
02564.jpg,train,Documentary,2
02565.jpg,train,Animation,1
02566.jpg,train,Action,0
02567.jpg,train,Documentary,2
02568.jpg,train,Documentary,2
02569.jpg,train,Action,0
02570.jpg,train,Action,0
02571.jpg,train,Romance,4
02572.jpg,train,Romance,4
02573.jpg,train,Romance,4
02574.jpg,train,Animation,1
02575.jpg,train,Documentary,2
02576.jpg,train,Animation,1
02577.jpg,train,Romance,4
02578.jpg,train,Action,0
02579.jpg,train,Documentary,2
02580.jpg,train,Documentary,2
02581.jpg,train,Horror,3
02582.jpg,train,Documentary,2
02583.jpg,train,Horror,3
02584.jpg,train,Horror,3
02585.jpg,train,Romance,4
02586.jpg,train,Horror,3
02587.jpg,train,Documentary,2
02588.jpg,train,Horror,3
02589.jpg,train,Documentary,2
02590.jpg,train,Animation,1
02591.jpg,train,Documentary,2
02592.jpg,train,Animation,1
02593.jpg,train,Horror,3
02594.jpg,train,Action,0
02595.jpg,train,Documentary,2
02596.jpg,train,Action,0
02597.jpg,train,Romance,4
02598.jpg,train,Action,0
02599.jpg,train,Documentary,2
02600.jpg,train,Documentary,2
02601.jpg,train,Horror,3
02602.jpg,train,Horror,3
02603.jpg,train,Horror,3
02604.jpg,train,Horror,3
02605.jpg,train,Documentary,2
02606.jpg,train,Action,0
02607.jpg,train,Documentary,2
02608.jpg,train,Romance,4
02609.jpg,train,Action,0
02610.jpg,train,Action,0
02611.jpg,train,Romance,4
02612.jpg,train,Romance,4
02613.jpg,train,Animation,1
02614.jpg,train,Horror,3
02615.jpg,train,Animation,1
02616.jpg,train,Romance,4
02617.jpg,train,Documentary,2
02618.jpg,train,Romance,4
02619.jpg,train,Horror,3
02620.jpg,train,Romance,4
02621.jpg,train,Romance,4
02622.jpg,train,Romance,4
02623.jpg,train,Romance,4
02624.jpg,train,Horror,3
02625.jpg,train,Animation,1
02626.jpg,train,Animation,1
02627.jpg,train,Animation,1
02628.jpg,train,Horror,3
02629.jpg,train,Romance,4
02630.jpg,train,Romance,4
02631.jpg,train,Horror,3
02632.jpg,train,Romance,4
02633.jpg,train,Action,0
02634.jpg,train,Documentary,2
02635.jpg,train,Action,0
02636.jpg,train,Action,0
02637.jpg,train,Animation,1
02638.jpg,train,Romance,4
02639.jpg,train,Action,0
02640.jpg,train,Horror,3
02641.jpg,train,Romance,4
02642.jpg,train,Action,0
02643.jpg,train,Horror,3
02644.jpg,train,Documentary,2
02645.jpg,train,Documentary,2
02646.jpg,train,Romance,4
02647.jpg,train,Horror,3
02648.jpg,train,Romance,4
02649.jpg,train,Horror,3
02650.jpg,train,Animation,1
02651.jpg,train,Romance,4
02652.jpg,train,Action,0
02653.jpg,train,Horror,3
02654.jpg,train,Romance,4
02655.jpg,train,Animation,1
02656.jpg,train,Animation,1
02657.jpg,train,Romance,4
02658.jpg,train,Action,0
02659.jpg,train,Horror,3
02660.jpg,train,Documentary,2
02661.jpg,train,Romance,4
02662.jpg,train,Animation,1
02663.jpg,train,Horror,3
02664.jpg,train,Animation,1
02665.jpg,train,Horror,3
02666.jpg,train,Action,0
02667.jpg,train,Animation,1
02668.jpg,train,Horror,3
02669.jpg,train,Horror,3
02670.jpg,train,Animation,1
02671.jpg,train,Action,0
02672.jpg,train,Animation,1
02673.jpg,train,Action,0
02674.jpg,train,Documentary,2
02675.jpg,train,Action,0
02676.jpg,train,Horror,3
02677.jpg,train,Animation,1
02678.jpg,train,Animation,1
02679.jpg,train,Romance,4
02680.jpg,train,Documentary,2
02681.jpg,train,Animation,1
02682.jpg,train,Horror,3
02683.jpg,train,Horror,3
02684.jpg,train,Documentary,2
02685.jpg,train,Documentary,2
02686.jpg,train,Action,0
02687.jpg,train,Documentary,2
02688.jpg,train,Action,0
02689.jpg,train,Animation,1
02690.jpg,train,Romance,4
02691.jpg,train,Horror,3
02692.jpg,train,Documentary,2
02693.jpg,train,Action,0
02694.jpg,train,Romance,4
02695.jpg,train,Action,0
02696.jpg,train,Documentary,2
02697.jpg,train,Romance,4
02698.jpg,train,Action,0
02699.jpg,train,Animation,1
02700.jpg,train,Animation,1
02701.jpg,train,Romance,4
02702.jpg,train,Horror,3
02703.jpg,train,Action,0
02704.jpg,train,Horror,3
02705.jpg,train,Action,0
02706.jpg,train,Romance,4
02707.jpg,train,Action,0
02708.jpg,train,Documentary,2
02709.jpg,train,Romance,4
02710.jpg,train,Horror,3
02711.jpg,train,Horror,3
02712.jpg,train,Documentary,2
02713.jpg,train,Documentary,2
02714.jpg,train,Horror,3
02715.jpg,train,Animation,1
02716.jpg,train,Animation,1
02717.jpg,train,Animation,1
02718.jpg,train,Action,0
02719.jpg,train,Action,0
02720.jpg,train,Documentary,2
02721.jpg,train,Romance,4
02722.jpg,train,Action,0
02723.jpg,train,Documentary,2
02724.jpg,train,Horror,3
02725.jpg,train,Action,0
02726.jpg,train,Animation,1
02727.jpg,train,Horror,3
02728.jpg,train,Action,0
02729.jpg,train,Animation,1
02730.jpg,train,Romance,4
02731.jpg,train,Animation,1
02732.jpg,train,Romance,4
02733.jpg,train,Romance,4
02734.jpg,train,Romance,4
02735.jpg,train,Romance,4
02736.jpg,train,Animation,1
02737.jpg,train,Animation,1
02738.jpg,train,Documentary,2
02739.jpg,train,Documentary,2
02740.jpg,train,Horror,3
02741.jpg,train,Documentary,2
02742.jpg,train,Animation,1
02743.jpg,train,Horror,3
02744.jpg,train,Romance,4
02745.jpg,train,Action,0
02746.jpg,train,Romance,4
02747.jpg,train,Animation,1
02748.jpg,train,Romance,4
02749.jpg,train,Action,0
02750.jpg,train,Animation,1
02751.jpg,train,Animation,1
02752.jpg,train,Documentary,2
02753.jpg,train,Romance,4
02754.jpg,train,Horror,3
02755.jpg,train,Romance,4
02756.jpg,train,Romance,4
02757.jpg,train,Horror,3
02758.jpg,train,Animation,1
02759.jpg,train,Action,0
02760.jpg,train,Horror,3
02761.jpg,train,Animation,1
02762.jpg,train,Action,0
02763.jpg,train,Romance,4
02764.jpg,train,Horror,3
02765.jpg,train,Animation,1
02766.jpg,train,Animation,1
02767.jpg,train,Animation,1
02768.jpg,train,Horror,3
02769.jpg,train,Documentary,2
02770.jpg,train,Animation,1
02771.jpg,train,Documentary,2
02772.jpg,train,Horror,3
02773.jpg,train,Action,0
02774.jpg,train,Animation,1
02775.jpg,train,Action,0
02776.jpg,train,Horror,3
02777.jpg,train,Animation,1
02778.jpg,train,Animation,1
02779.jpg,train,Horror,3
02780.jpg,train,Animation,1
02781.jpg,train,Animation,1
02782.jpg,train,Action,0
02783.jpg,train,Romance,4
02784.jpg,train,Action,0
02785.jpg,train,Action,0
02786.jpg,train,Action,0
02787.jpg,train,Documentary,2
02788.jpg,train,Horror,3
02789.jpg,train,Animation,1
02790.jpg,train,Horror,3
02791.jpg,train,Animation,1
02792.jpg,train,Horror,3
02793.jpg,train,Romance,4
02794.jpg,train,Action,0
02795.jpg,train,Documentary,2
02796.jpg,train,Horror,3
02797.jpg,train,Documentary,2
02798.jpg,train,Romance,4
02799.jpg,train,Action,0
02800.jpg,train,Romance,4
02801.jpg,train,Animation,1
02802.jpg,train,Horror,3
02803.jpg,train,Animation,1
02804.jpg,train,Horror,3
02805.jpg,train,Romance,4
02806.jpg,train,Romance,4
02807.jpg,train,Action,0
02808.jpg,train,Animation,1
02809.jpg,train,Animation,1
02810.jpg,train,Horror,3
02811.jpg,train,Horror,3
02812.jpg,train,Horror,3
02813.jpg,train,Animation,1
02814.jpg,train,Documentary,2
02815.jpg,train,Romance,4
02816.jpg,train,Action,0
02817.jpg,train,Horror,3
02818.jpg,train,Documentary,2
02819.jpg,train,Animation,1
02820.jpg,train,Horror,3
02821.jpg,train,Animation,1
02822.jpg,train,Action,0
02823.jpg,train,Romance,4
02824.jpg,train,Documentary,2
02825.jpg,train,Action,0
02826.jpg,train,Animation,1
02827.jpg,train,Horror,3
02828.jpg,train,Action,0
02829.jpg,train,Documentary,2
02830.jpg,train,Horror,3
02831.jpg,train,Action,0
02832.jpg,train,Romance,4
02833.jpg,train,Animation,1
02834.jpg,train,Action,0
02835.jpg,train,Animation,1
02836.jpg,train,Action,0
02837.jpg,train,Horror,3
02838.jpg,train,Horror,3
02839.jpg,train,Horror,3
02840.jpg,train,Romance,4
02841.jpg,train,Documentary,2
02842.jpg,train,Horror,3
02843.jpg,train,Romance,4
02844.jpg,train,Animation,1
02845.jpg,train,Animation,1
02846.jpg,train,Action,0
02847.jpg,train,Horror,3
02848.jpg,train,Documentary,2
02849.jpg,train,Romance,4
02850.jpg,train,Documentary,2
02851.jpg,train,Documentary,2
02852.jpg,train,Documentary,2
02853.jpg,train,Horror,3
02854.jpg,train,Action,0
02855.jpg,train,Horror,3
02856.jpg,train,Horror,3
02857.jpg,train,Documentary,2
02858.jpg,train,Romance,4
02859.jpg,train,Action,0
02860.jpg,train,Documentary,2
02861.jpg,train,Documentary,2
02862.jpg,train,Romance,4
02863.jpg,train,Romance,4
02864.jpg,train,Romance,4
02865.jpg,train,Horror,3
02866.jpg,train,Horror,3
02867.jpg,train,Horror,3
02868.jpg,train,Animation,1
02869.jpg,train,Romance,4
02870.jpg,train,Documentary,2
02871.jpg,train,Documentary,2
02872.jpg,train,Horror,3
02873.jpg,train,Romance,4
02874.jpg,train,Romance,4
02875.jpg,train,Romance,4
02876.jpg,train,Romance,4
02877.jpg,train,Action,0
02878.jpg,train,Animation,1
02879.jpg,train,Romance,4
02880.jpg,train,Animation,1
02881.jpg,train,Animation,1
02882.jpg,train,Documentary,2
02883.jpg,train,Documentary,2
02884.jpg,train,Documentary,2
02885.jpg,train,Romance,4
02886.jpg,train,Romance,4
02887.jpg,train,Action,0
02888.jpg,train,Action,0
02889.jpg,train,Documentary,2
02890.jpg,train,Horror,3
02891.jpg,train,Horror,3
02892.jpg,train,Animation,1
02893.jpg,train,Romance,4
02894.jpg,train,Horror,3
02895.jpg,train,Horror,3
02896.jpg,train,Documentary,2
02897.jpg,train,Romance,4
02898.jpg,train,Animation,1
02899.jpg,train,Action,0
02900.jpg,train,Horror,3
02901.jpg,train,Documentary,2
02902.jpg,train,Action,0
02903.jpg,train,Action,0
02904.jpg,train,Action,0
02905.jpg,train,Action,0
02906.jpg,train,Action,0
02907.jpg,train,Horror,3
02908.jpg,train,Documentary,2
02909.jpg,train,Documentary,2
02910.jpg,train,Animation,1
02911.jpg,train,Documentary,2
02912.jpg,train,Action,0
02913.jpg,train,Horror,3
02914.jpg,train,Animation,1
02915.jpg,train,Documentary,2
02916.jpg,train,Action,0
02917.jpg,train,Action,0
02918.jpg,train,Action,0
02919.jpg,train,Action,0
02920.jpg,train,Documentary,2
02921.jpg,train,Horror,3
02922.jpg,train,Documentary,2
02923.jpg,train,Documentary,2
02924.jpg,train,Romance,4
02925.jpg,train,Documentary,2
02926.jpg,train,Action,0
02927.jpg,train,Horror,3
02928.jpg,train,Action,0
02929.jpg,train,Documentary,2
02930.jpg,train,Horror,3
02931.jpg,train,Animation,1
02932.jpg,train,Romance,4
02933.jpg,train,Action,0
02934.jpg,train,Documentary,2
02935.jpg,train,Documentary,2
02936.jpg,train,Romance,4
02937.jpg,train,Romance,4
02938.jpg,train,Action,0
02939.jpg,train,Horror,3
02940.jpg,train,Romance,4
02941.jpg,train,Action,0
02942.jpg,train,Horror,3
02943.jpg,train,Horror,3
02944.jpg,train,Romance,4
02945.jpg,train,Documentary,2
02946.jpg,train,Romance,4
02947.jpg,train,Horror,3
02948.jpg,train,Animation,1
02949.jpg,train,Action,0
02950.jpg,train,Action,0
02951.jpg,train,Romance,4
02952.jpg,train,Action,0
02953.jpg,train,Action,0
02954.jpg,train,Animation,1
02955.jpg,train,Horror,3
02956.jpg,train,Action,0
02957.jpg,train,Action,0
02958.jpg,train,Animation,1
02959.jpg,train,Action,0
02960.jpg,train,Animation,1
02961.jpg,train,Romance,4
02962.jpg,train,Action,0
02963.jpg,train,Animation,1
02964.jpg,train,Romance,4
02965.jpg,train,Documentary,2
02966.jpg,train,Horror,3
02967.jpg,train,Horror,3
02968.jpg,train,Documentary,2
02969.jpg,train,Documentary,2
02970.jpg,train,Romance,4
02971.jpg,train,Documentary,2
02972.jpg,train,Action,0
02973.jpg,train,Documentary,2
02974.jpg,train,Horror,3
02975.jpg,train,Animation,1
02976.jpg,train,Horror,3
02977.jpg,train,Horror,3
02978.jpg,train,Documentary,2
02979.jpg,train,Horror,3
02980.jpg,train,Documentary,2
02981.jpg,train,Horror,3
02982.jpg,train,Animation,1
02983.jpg,train,Documentary,2
02984.jpg,train,Horror,3
02985.jpg,train,Horror,3
02986.jpg,train,Romance,4
02987.jpg,train,Horror,3
02988.jpg,train,Animation,1
02989.jpg,train,Action,0
02990.jpg,train,Animation,1
02991.jpg,train,Action,0
02992.jpg,train,Animation,1
02993.jpg,train,Animation,1
02994.jpg,train,Romance,4
02995.jpg,train,Romance,4
02996.jpg,train,Romance,4
02997.jpg,train,Action,0
02998.jpg,train,Documentary,2
02999.jpg,train,Animation,1
03000.jpg,train,Romance,4
03001.jpg,train,Romance,4
03002.jpg,train,Action,0
03003.jpg,train,Documentary,2
03004.jpg,train,Horror,3
03005.jpg,train,Horror,3
03006.jpg,train,Action,0
03007.jpg,train,Animation,1
03008.jpg,train,Horror,3
03009.jpg,train,Animation,1
03010.jpg,train,Romance,4
03011.jpg,train,Documentary,2
03012.jpg,train,Horror,3
03013.jpg,train,Romance,4
03014.jpg,train,Romance,4
03015.jpg,train,Horror,3
03016.jpg,train,Horror,3
03017.jpg,train,Horror,3
03018.jpg,train,Action,0
03019.jpg,train,Action,0
03020.jpg,train,Horror,3
03021.jpg,train,Horror,3
03022.jpg,train,Romance,4
03023.jpg,train,Horror,3
03024.jpg,train,Horror,3
03025.jpg,train,Horror,3
03026.jpg,train,Horror,3
03027.jpg,train,Animation,1
03028.jpg,train,Horror,3
03029.jpg,train,Romance,4
03030.jpg,train,Documentary,2
03031.jpg,train,Documentary,2
03032.jpg,train,Documentary,2
03033.jpg,train,Action,0
03034.jpg,train,Horror,3
03035.jpg,train,Animation,1
03036.jpg,train,Horror,3
03037.jpg,train,Action,0
03038.jpg,train,Action,0
03039.jpg,train,Romance,4
03040.jpg,train,Documentary,2
03041.jpg,train,Romance,4
03042.jpg,train,Action,0
03043.jpg,train,Action,0
03044.jpg,train,Horror,3
03045.jpg,train,Documentary,2
03046.jpg,train,Animation,1
03047.jpg,train,Documentary,2
03048.jpg,train,Romance,4
03049.jpg,train,Horror,3
03050.jpg,train,Romance,4
03051.jpg,train,Horror,3
03052.jpg,train,Horror,3
03053.jpg,train,Documentary,2
03054.jpg,train,Romance,4
03055.jpg,train,Animation,1
03056.jpg,train,Action,0
03057.jpg,train,Action,0
03058.jpg,train,Documentary,2
03059.jpg,train,Romance,4
03060.jpg,train,Horror,3
03061.jpg,train,Horror,3
03062.jpg,train,Horror,3
03063.jpg,train,Romance,4
03064.jpg,train,Romance,4
03065.jpg,train,Romance,4
03066.jpg,train,Action,0
03067.jpg,train,Horror,3
03068.jpg,train,Documentary,2
03069.jpg,train,Documentary,2
03070.jpg,train,Romance,4
03071.jpg,train,Horror,3
03072.jpg,train,Romance,4
03073.jpg,train,Romance,4
03074.jpg,train,Romance,4
03075.jpg,train,Animation,1
03076.jpg,train,Action,0
03077.jpg,train,Romance,4
03078.jpg,train,Documentary,2
03079.jpg,train,Romance,4
03080.jpg,train,Romance,4
03081.jpg,train,Action,0
03082.jpg,train,Animation,1
03083.jpg,train,Animation,1
03084.jpg,train,Romance,4
03085.jpg,train,Romance,4
03086.jpg,train,Documentary,2
03087.jpg,train,Romance,4
03088.jpg,train,Romance,4
03089.jpg,train,Animation,1
03090.jpg,train,Animation,1
03091.jpg,train,Animation,1
03092.jpg,train,Horror,3
03093.jpg,train,Horror,3
03094.jpg,train,Romance,4
03095.jpg,train,Action,0
03096.jpg,train,Documentary,2
03097.jpg,train,Romance,4
03098.jpg,train,Documentary,2
03099.jpg,train,Animation,1
03100.jpg,train,Romance,4
03101.jpg,train,Animation,1
03102.jpg,train,Action,0
03103.jpg,train,Horror,3
03104.jpg,train,Documentary,2
03105.jpg,train,Animation,1
03106.jpg,train,Animation,1
03107.jpg,train,Animation,1
03108.jpg,train,Horror,3
03109.jpg,train,Action,0
03110.jpg,train,Romance,4
03111.jpg,train,Horror,3
03112.jpg,train,Action,0
03113.jpg,train,Animation,1
03114.jpg,train,Romance,4
03115.jpg,train,Action,0
03116.jpg,train,Documentary,2
03117.jpg,train,Romance,4
03118.jpg,train,Documentary,2
03119.jpg,train,Horror,3
03120.jpg,train,Animation,1
03121.jpg,train,Animation,1
03122.jpg,train,Animation,1
03123.jpg,train,Documentary,2
03124.jpg,train,Romance,4
03125.jpg,train,Documentary,2
03126.jpg,train,Animation,1
03127.jpg,train,Horror,3
03128.jpg,train,Horror,3
03129.jpg,train,Animation,1
03130.jpg,train,Documentary,2
03131.jpg,train,Documentary,2
03132.jpg,train,Documentary,2
03133.jpg,train,Documentary,2
03134.jpg,train,Action,0
03135.jpg,train,Romance,4
03136.jpg,train,Romance,4
03137.jpg,train,Romance,4
03138.jpg,train,Animation,1
03139.jpg,train,Horror,3
03140.jpg,train,Action,0
03141.jpg,train,Documentary,2
03142.jpg,train,Horror,3
03143.jpg,train,Animation,1
03144.jpg,train,Documentary,2
03145.jpg,train,Action,0
03146.jpg,train,Romance,4
03147.jpg,train,Animation,1
03148.jpg,train,Animation,1
03149.jpg,train,Animation,1
03150.jpg,train,Action,0
03151.jpg,train,Romance,4
03152.jpg,train,Animation,1
03153.jpg,train,Documentary,2
03154.jpg,train,Romance,4
03155.jpg,train,Action,0
03156.jpg,train,Action,0
03157.jpg,train,Documentary,2
03158.jpg,train,Romance,4
03159.jpg,train,Romance,4
03160.jpg,train,Horror,3
03161.jpg,train,Romance,4
03162.jpg,train,Documentary,2
03163.jpg,train,Horror,3
03164.jpg,train,Animation,1
03165.jpg,train,Documentary,2
03166.jpg,train,Action,0
03167.jpg,train,Animation,1
03168.jpg,train,Romance,4
03169.jpg,train,Romance,4
03170.jpg,train,Documentary,2
03171.jpg,train,Horror,3
03172.jpg,train,Romance,4
03173.jpg,train,Animation,1
03174.jpg,train,Animation,1
03175.jpg,train,Documentary,2
03176.jpg,train,Horror,3
03177.jpg,train,Action,0
03178.jpg,train,Horror,3
03179.jpg,train,Action,0
03180.jpg,train,Documentary,2
03181.jpg,train,Romance,4
03182.jpg,train,Animation,1
03183.jpg,train,Documentary,2
03184.jpg,train,Action,0
03185.jpg,train,Romance,4
03186.jpg,train,Romance,4
03187.jpg,train,Animation,1
03188.jpg,train,Romance,4
03189.jpg,train,Horror,3
03190.jpg,train,Romance,4
03191.jpg,train,Romance,4
03192.jpg,train,Horror,3
03193.jpg,train,Documentary,2
03194.jpg,train,Animation,1
03195.jpg,train,Horror,3
03196.jpg,train,Romance,4
03197.jpg,train,Action,0
03198.jpg,train,Animation,1
03199.jpg,train,Horror,3
03200.jpg,train,Drama,7
03201.jpg,train,Crime,6
03202.jpg,train,Comedy,5
03203.jpg,train,Thriller,9
03204.jpg,train,Drama,7
03205.jpg,train,Crime,6
03206.jpg,train,Drama,7
03207.jpg,train,Comedy,5
03208.jpg,train,Thriller,9
03209.jpg,train,Crime,6
03210.jpg,train,Drama,7
03211.jpg,train,Thriller,9
03212.jpg,train,Sci-Fi,8
03213.jpg,train,Crime,6
03214.jpg,train,Drama,7
03215.jpg,train,Comedy,5
03216.jpg,train,Crime,6
03217.jpg,train,Thriller,9
03218.jpg,train,Drama,7
03219.jpg,train,Crime,6
03220.jpg,train,Crime,6
03221.jpg,train,Sci-Fi,8
03222.jpg,train,Drama,7
03223.jpg,train,Drama,7
03224.jpg,train,Comedy,5
03225.jpg,train,Comedy,5
03226.jpg,train,Thriller,9
03227.jpg,train,Drama,7
03228.jpg,train,Drama,7
03229.jpg,train,Thriller,9
03230.jpg,train,Comedy,5
03231.jpg,train,Sci-Fi,8
03232.jpg,train,Drama,7
03233.jpg,train,Drama,7
03234.jpg,train,Drama,7
03235.jpg,train,Crime,6
03236.jpg,train,Drama,7
03237.jpg,train,Drama,7
03238.jpg,train,Crime,6
03239.jpg,train,Drama,7
03240.jpg,train,Thriller,9
03241.jpg,train,Crime,6
03242.jpg,train,Thriller,9
03243.jpg,train,Sci-Fi,8
03244.jpg,train,Comedy,5
03245.jpg,train,Comedy,5
03246.jpg,train,Sci-Fi,8
03247.jpg,train,Sci-Fi,8
03248.jpg,train,Comedy,5
03249.jpg,train,Sci-Fi,8
03250.jpg,train,Thriller,9
03251.jpg,train,Thriller,9
03252.jpg,train,Sci-Fi,8
03253.jpg,train,Comedy,5
03254.jpg,train,Thriller,9
